t_s,coverage,victims_found,cohesion,drones_in_fallback
82.6,0.6312,4,0.5,0
82.7,0.6312,4,0.5,0
82.8,0.6325,4,0.5,0
82.9,0.6325,4,0.5,0
83.0,0.6325,4,0.5,0
83.1,0.6325,4,0.5,0
83.2,0.6325,4,0.5,0
83.3,0.6325,4,0.5,0
83.4,0.6381,4,0.5,0
83.5,0.6381,4,0.5,0
83.6,0.6381,4,0.5,0
83.7,0.639,4,0.5,0
83.8,0.639,4,0.5,0
83.9,0.639,4,0.5,0
84.0,0.642,4,0.5,0
84.1,0.642,4,0.5,0
84.2,0.642,4,0.5,0
84.3,0.6446,4,0.5,0
84.4,0.6446,4,0.5,0
84.5,0.6446,4,0.5,0
84.6,0.6446,4,0.5,0
84.7,0.6446,4,0.5,0
84.8,0.6446,4,0.5,0
84.9,0.6482,4,0.5,0
85.0,0.6482,4,0.5,0
85.1,0.6482,4,0.5,0
85.2,0.6521,4,0.5,0
85.3,0.6521,4,0.5,0
85.4,0.6521,4,0.5,0
85.5,0.6561,4,0.5,0
85.6,0.6561,4,0.5,0
85.7,0.6561,4,0.5,0
85.8,0.6603,4,0.5,0
85.9,0.6603,4,0.5,0
86.0,0.6603,4,0.5,0
86.1,0.6623,4,0.5,0
86.2,0.6623,4,0.5,0
86.3,0.6623,4,0.5,0
86.4,0.6666,4,0.5,0
86.5,0.6666,4,0.5,0
86.6,0.6666,4,0.5,0
86.7,0.6698,4,0.5,0
86.8,0.6698,4,0.5,0
86.9,0.6698,4,0.5,0
87.0,0.6715,4,0.5,0
87.1,0.6715,4,0.5,0
87.2,0.6715,4,0.5,0
87.3,0.6741,4,0.5,0
87.4,0.6741,4,0.5,0
87.5,0.6741,4,0.5,0
87.6,0.6744,4,0.5,0
87.7,0.6744,4,0.5,0
87.8,0.6744,4,0.5,0
87.9,0.678,4,0.5,0
88.0,0.678,4,0.5,0
88.1,0.678,4,0.5,0
88.2,0.681,4,0.5,0
88.3,0.681,4,0.5,0
88.4,0.681,4,0.5,0
88.5,0.6846,4,0.5,0
88.6,0.6846,4,0.5,0
88.7,0.6846,4,0.5,0
88.8,0.6846,4,0.5,0
88.9,0.6846,4,0.5,0
89.0,0.6846,4,0.5,0
89.1,0.6856,4,0.5,0
89.2,0.6856,4,0.5,0
89.3,0.6856,4,0.5,0
89.4,0.6856,4,0.5,0
89.5,0.6856,4,0.5,0
89.6,0.6856,4,0.5,0
89.7,0.6905,4,0.5,0
89.8,0.6905,4,0.5,0
89.9,0.6905,4,0.5,0
90.0,0.6924,4,0.5,0
90.1,0.6924,4,0.5,0
90.2,0.6924,4,0.5,0
90.3,0.6928,4,0.5,0
90.4,0.6928,4,0.5,0
90.5,0.6928,4,0.5,0
90.6,0.6957,4,0.5,0
90.7,0.6957,4,0.5,0
90.8,0.6957,4,0.5,0
90.9,0.6957,4,0.5,0
91.0,0.6957,4,0.5,0
91.1,0.6957,4,0.5,0
91.2,0.696,4,0.5,0
91.3,0.696,4,0.5,0
91.4,0.696,4,0.5,0
91.5,0.699,4,0.5,0
91.6,0.699,4,0.5,0
91.7,0.699,4,0.5,0
91.8,0.7029,4,0.5,0
91.9,0.7029,4,0.5,0
92.0,0.7029,4,0.5,0
92.1,0.7046,4,0.5,0
92.2,0.7046,4,0.5,0
92.3,0.7046,4,0.5,0
92.4,0.7046,4,0.5,0
92.5,0.7046,4,0.5,0
92.6,0.7046,4,0.5,0
92.7,0.7068,4,0.5,0
92.8,0.7068,4,0.5,0
92.9,0.7068,4,0.5,0
93.0,0.7101,4,0.5,0
93.1,0.7101,4,0.5,0
93.2,0.7101,4,0.5,0
93.3,0.7114,4,0.5,0
93.4,0.7114,4,0.5,0
93.5,0.7114,4,0.5,0
93.6,0.717,4,0.5,0
93.7,0.717,4,0.5,0
93.8,0.717,4,0.5,0
93.9,0.7177,4,0.5,0
94.0,0.7177,4,0.5,0
94.1,0.7177,4,0.5,0
94.2,0.7222,4,0.5,0
94.3,0.7222,4,0.5,0
94.4,0.7222,4,0.5,0
94.5,0.7242,4,0.5,0
94.6,0.7242,4,0.5,0
94.7,0.7242,4,0.5,0
94.8,0.7268,4,0.5,0
94.9,0.7268,4,0.5,0
95.0,0.7268,4,0.5,0
95.1,0.7268,4,0.5,0
95.2,0.7268,4,0.5,0
95.3,0.7268,4,0.5,0
95.4,0.7304,4,0.5,0
95.5,0.7304,4,0.5,0
95.6,0.7304,4,0.5,0
95.7,0.735,4,0.5,0
95.8,0.735,4,0.5,0
95.9,0.735,4,0.5,0
96.0,0.7386,4,0.5,0
96.1,0.7386,4,0.5,0
96.2,0.7386,4,0.5,0
96.3,0.7445,4,0.5,0
96.4,0.7445,4,0.5,0
96.5,0.7445,4,0.5,0
96.6,0.7445,4,0.5,0
96.7,0.7445,4,0.5,0
96.8,0.7445,4,0.5,0
96.9,0.7445,4,0.5,0
97.0,0.7445,4,0.5,0
97.1,0.7445,4,0.5,0
97.2,0.7504,4,0.5,0
97.3,0.7504,4,0.5,0
97.4,0.7504,4,0.5,0
97.5,0.7524,4,0.5,0
97.6,0.7524,4,0.5,0
97.7,0.7524,4,0.5,0
97.8,0.755,4,0.5,0
97.9,0.755,4,0.5,0
98.0,0.755,4,0.5,0
98.1,0.7583,5,0.5,0
98.2,0.7583,5,0.5,0
98.3,0.7583,5,0.5,0
98.4,0.7609,5,0.5,0
98.5,0.7609,5,0.5,0
98.6,0.7609,5,0.5,0
98.7,0.7612,5,0.5,0
98.8,0.7612,5,0.5,0
98.9,0.7612,5,0.5,0
99.0,0.7645,5,0.5,0
99.1,0.7645,5,0.5,0
99.2,0.7645,5,0.5,0
99.3,0.7674,5,0.5,0
99.4,0.7674,5,0.5,0
99.5,0.7674,5,0.5,0
99.6,0.7694,5,0.5,0
99.7,0.7694,5,0.5,0
99.8,0.7694,5,0.5,0
99.9,0.7707,5,0.5,0
100.0,0.7707,5,0.5,0
100.1,0.7707,5,0.5,0
100.2,0.7737,5,0.5,0
100.3,0.7737,5,0.5,0
100.4,0.7737,5,0.5,0
100.5,0.7792,5,0.5,0
100.6,0.7792,5,0.5,0
100.7,0.7792,5,0.5,0
100.8,0.7822,5,0.5,0
100.9,0.7822,5,0.5,0
101.0,0.7822,5,0.5,0
101.1,0.7822,5,0.5,0
101.2,0.7822,5,0.5,0
101.3,0.7822,5,0.5,0
101.4,0.7891,5,0.5,0
101.5,0.7891,5,0.5,0
101.6,0.7891,5,0.5,0
101.7,0.791,5,0.5,0
101.8,0.791,5,0.5,0
101.9,0.791,5,0.5,0
102.0,0.7927,5,0.5,0
102.1,0.7927,5,0.5,0
102.2,0.7927,5,0.5,0
102.3,0.7966,5,0.5,0
102.4,0.7966,5,0.5,0
102.5,0.7966,5,0.5,0
102.6,0.7979,5,0.5,0
102.7,0.7979,5,0.5,0
102.8,0.7979,5,0.5,0
102.9,0.8005,5,0.5,0
103.0,0.8005,5,0.5,0
103.1,0.8005,5,0.5,0
103.2,0.8159,5,0.5,0
103.3,0.8159,5,0.5,0
103.4,0.8159,5,0.5,0
103.5,0.8159,5,0.5,0
103.6,0.8159,5,0.5,0
103.7,0.8159,5,0.5,0
103.8,0.8192,5,0.5,0
103.9,0.8192,5,0.5,0
104.0,0.8192,5,0.5,0
104.1,0.8235,5,0.5,0
104.2,0.8235,5,0.5,0
104.3,0.8235,5,0.5,0
104.4,0.8241,5,0.5,0
104.5,0.8241,5,0.5,0
104.6,0.8241,5,0.5,0
104.7,0.8261,5,0.5,0
104.8,0.8261,5,0.5,0
104.9,0.8261,5,0.5,0
105.0,0.831,5,0.5,0
105.1,0.831,5,0.5,0
105.2,0.831,5,0.5,0
105.3,0.8323,5,0.5,0
105.4,0.8323,5,0.5,0
105.5,0.8323,5,0.5,0
105.6,0.8323,5,0.5,0
105.7,0.8323,5,0.5,0
105.8,0.8323,5,0.5,0
105.9,0.8352,5,0.5,0
106.0,0.8352,5,0.5,0
106.1,0.8352,5,0.5,0
106.2,0.8382,5,0.5,0
106.3,0.8382,5,0.5,0
106.4,0.8382,5,0.5,0
106.5,0.8388,5,0.5,0
106.6,0.8388,5,0.5,0
106.7,0.8388,5,0.5,0
106.8,0.8444,5,0.5,0
106.9,0.8444,5,0.5,0
107.0,0.8444,5,0.5,0
107.1,0.8444,5,0.5,0
107.2,0.8444,5,0.5,0
107.3,0.8444,5,0.5,0
107.4,0.8447,5,0.5,0
107.5,0.8447,5,0.5,0
107.6,0.8447,5,0.5,0
107.7,0.8467,5,0.5,0
107.8,0.8467,5,0.5,0
107.9,0.8467,5,0.5,0
108.0,0.847,5,0.5,0
108.1,0.847,5,0.5,0
108.2,0.847,5,0.5,0
108.3,0.8477,5,0.5,0
108.4,0.8477,5,0.5,0
108.5,0.8477,5,0.5,0
108.6,0.85,5,0.5,0
108.7,0.85,5,0.5,0
108.8,0.85,5,0.5,0
108.9,0.8536,5,0.5,0
109.0,0.8536,5,0.5,0
109.1,0.8536,5,0.5,0
109.2,0.8539,5,0.5,0
109.3,0.8539,5,0.5,0
109.4,0.8539,5,0.5,0
109.5,0.8562,5,0.5,0
109.6,0.8562,5,0.5,0
109.7,0.8562,5,0.5,0
109.8,0.8572,5,0.5,0
109.9,0.8572,5,0.5,0
110.0,0.8572,5,0.5,0
110.1,0.8572,5,0.5,0
110.2,0.8572,5,0.5,0
110.3,0.8572,5,0.5,0
110.4,0.8614,5,0.5,0
110.5,0.8614,5,0.5,0
110.6,0.8614,5,0.5,0
110.7,0.8614,5,0.5,0
110.8,0.8614,5,0.5,0
110.9,0.8614,5,0.5,0
111.0,0.8614,5,0.5,0
111.1,0.8614,5,0.5,0
111.2,0.8614,5,0.5,0
111.3,0.8651,5,0.5,0
111.4,0.8651,5,0.5,0
111.5,0.8651,5,0.5,0
111.6,0.8651,5,0.5,0
111.7,0.8651,5,0.5,0
111.8,0.8651,5,0.5,0
111.9,0.866,5,0.5,0
112.0,0.866,5,0.5,0
112.1,0.866,5,0.5,0
112.2,0.8693,5,0.5,0
112.3,0.8693,5,0.5,0
112.4,0.8693,5,0.5,0
112.5,0.8693,5,0.5,0
112.6,0.8693,5,0.5,0
112.7,0.8693,5,0.5,0
112.8,0.8739,5,0.5,0
112.9,0.8739,5,0.5,0
113.0,0.8739,5,0.5,0
113.1,0.8739,5,0.5,0
113.2,0.8739,5,0.5,0
113.3,0.8739,5,0.5,0
113.4,0.8739,5,0.5,0
113.5,0.8739,5,0.5,0
113.6,0.8739,5,0.5,0
113.7,0.8775,5,0.5,0
113.8,0.8775,5,0.5,0
113.9,0.8775,5,0.5,0
114.0,0.8775,5,0.5,0
114.1,0.8775,5,0.5,0
114.2,0.8775,5,0.5,0
114.3,0.8821,5,0.5,0
114.4,0.8821,5,0.5,0
114.5,0.8821,5,0.5,0
114.6,0.8834,5,0.5,0
114.7,0.8834,5,0.5,0
114.8,0.8834,5,0.5,0
114.9,0.887,5,0.5,0
115.0,0.887,5,0.5,0
115.1,0.887,5,0.5,0
115.2,0.887,5,0.5,0
115.3,0.887,5,0.5,0
115.4,0.887,5,0.5,0
115.5,0.8873,5,0.5,0
115.6,0.8873,5,0.5,0
115.7,0.8873,5,0.5,0
115.8,0.8906,5,0.333,0
115.9,0.8906,5,0.333,0
116.0,0.8906,5,0.333,0
116.1,0.8906,5,0.333,0
116.2,0.8906,5,0.333,0
116.3,0.8906,5,0.333,0
116.4,0.8916,5,0.333,0
116.5,0.8916,5,0.333,0
116.6,0.8916,5,0.333,0
116.7,0.8932,5,0.333,0
116.8,0.8932,5,0.333,0
116.9,0.8932,5,0.333,0
117.0,0.8932,5,0.333,0
117.1,0.8932,5,0.333,0
117.2,0.8932,5,0.333,0
117.3,0.8942,5,0.333,0
117.4,0.8942,5,0.333,0
117.5,0.8942,5,0.333,0
117.6,0.8965,5,0.333,0
117.7,0.8965,5,0.333,0
117.8,0.8965,5,0.333,0
117.9,0.8965,5,0.333,0
118.0,0.8965,5,0.333,0
118.1,0.8965,5,0.333,0
118.2,0.8965,5,0.333,0
118.3,0.8965,5,0.333,0
118.4,0.8965,5,0.333,0
118.5,0.8998,5,0.333,0
118.6,0.8998,5,0.333,0
118.7,0.8998,5,0.333,0
118.8,0.8998,5,0.333,0
118.9,0.8998,5,0.333,0
119.0,0.8998,5,0.333,0
119.1,0.9034,5,0.333,0
119.2,0.9034,5,0.333,0
119.3,0.9034,5,0.333,0
119.4,0.9034,5,0.333,0
119.5,0.9034,5,0.333,0
119.6,0.9034,5,0.333,0
119.7,0.9034,5,0.333,0
119.8,0.9034,5,0.333,0
119.9,0.9034,5,0.333,0
120.0,0.905,5,0.333,0
120.1,0.905,5,0.333,0
120.2,0.905,5,0.333,0
120.3,0.905,5,0.333,0
120.4,0.905,5,0.333,0
120.5,0.905,5,0.333,0
120.6,0.905,5,0.5,0
120.7,0.905,5,0.5,0
120.8,0.905,5,0.5,0
120.9,0.905,5,0.5,0
121.0,0.905,5,0.5,0
121.1,0.905,5,0.5,0
121.2,0.906,5,0.5,0
121.3,0.906,5,0.5,0
121.4,0.906,5,0.5,0
121.5,0.906,5,0.5,0
121.6,0.906,5,0.5,0
121.7,0.906,5,0.5,0
121.8,0.906,5,0.5,0
121.9,0.906,5,0.5,0
122.0,0.906,5,0.5,0
122.1,0.908,5,0.5,0
122.2,0.908,5,0.5,0
122.3,0.908,5,0.667,0
122.4,0.908,5,0.667,0
122.5,0.908,5,0.667,0
122.6,0.908,5,0.667,0
122.7,0.908,5,0.667,0
122.8,0.908,5,0.667,0
122.9,0.908,5,0.667,0
123.0,0.9109,5,0.667,0
123.1,0.9109,5,0.667,0
123.2,0.9109,5,0.667,0
123.3,0.9109,5,0.667,0
123.4,0.9109,5,0.667,0
123.5,0.9109,5,0.667,0
123.6,0.9116,5,0.667,0
123.7,0.9116,5,0.667,0
123.8,0.9116,5,0.667,0
123.9,0.9145,5,0.667,0
124.0,0.9145,5,0.667,0
124.1,0.9145,5,0.667,0
124.2,0.9145,5,0.667,0
124.3,0.9145,5,0.667,0
124.4,0.9145,5,0.667,0
124.5,0.9148,5,0.667,0
124.6,0.9148,5,0.667,0
124.7,0.9148,5,0.667,0
124.8,0.9148,5,0.667,0
124.9,0.9148,5,0.667,0
125.0,0.9148,5,0.667,0
125.1,0.9178,5,0.667,0
125.2,0.9178,5,0.667,0
125.3,0.9178,5,0.667,0
125.4,0.9178,5,0.667,0
125.5,0.9178,5,0.667,0
125.6,0.9178,5,0.667,0
125.7,0.9184,5,0.667,0
125.8,0.9184,5,0.667,0
125.9,0.9184,5,0.667,0
126.0,0.9184,5,0.667,0
126.1,0.9184,5,0.667,0
126.2,0.9184,5,0.667,0
126.3,0.9332,5,0.667,0
126.4,0.9332,5,0.667,0
126.5,0.9332,5,0.667,0
126.6,0.9345,5,0.667,0
126.7,0.9345,5,0.667,0
126.8,0.9345,5,0.667,0
126.9,0.9345,5,0.667,0
127.0,0.9345,5,0.667,0
127.1,0.9345,5,0.667,0
127.2,0.9355,5,0.667,0
127.3,0.9355,5,0.667,0
127.4,0.9355,5,0.667,0
127.5,0.9355,5,0.667,0
127.6,0.9355,5,0.667,0
127.7,0.9355,5,0.833,0
127.8,0.9374,5,0.833,0
127.9,0.9374,5,0.833,0
128.0,0.9374,5,0.833,0
128.1,0.9374,5,0.833,0
128.2,0.9374,5,0.833,0
128.3,0.9374,5,0.833,0
128.4,0.9374,5,0.833,0
128.5,0.9381,5,0.833,0
128.6,0.9381,5,0.833,0
128.7,0.9394,5,0.833,0
128.8,0.9394,5,0.833,0
128.9,0.9404,5,0.833,0
129.0,0.9404,5,0.833,0
129.1,0.9404,5,0.833,0
129.2,0.9404,5,0.833,0
129.3,0.9404,5,0.833,0
129.4,0.9404,5,0.833,0
129.5,0.9437,5,0.833,0
129.6,0.9437,5,0.833,0
129.7,0.9446,5,0.833,0
129.8,0.9446,5,0.833,0
129.9,0.9446,5,0.833,0
130.0,0.9446,5,0.833,0
130.1,0.9446,5,0.833,0
130.2,0.9446,5,0.833,0
130.3,0.9473,5,0.833,0
130.4,0.9473,5,0.833,0
130.5,0.9574,5,0.833,0
